episode,reward,steps
6324,1.0,16
6325,1.0,40
6326,0.0,33
6327,1.0,19
6328,1.0,58
6329,0.0,8
6330,1.0,37
6331,0.0,17
6332,0.0,100
6333,1.0,49
6334,1.0,39
6335,0.0,14
6336,1.0,12
6337,1.0,12
6338,1.0,20
6339,0.0,14
6340,1.0,19
6341,1.0,10
6342,0.0,100
6343,1.0,39
6344,1.0,31
6345,1.0,14
6346,1.0,15
6347,1.0,28
6348,1.0,42
6349,1.0,66
6350,1.0,12
6351,0.0,8
6352,1.0,16
6353,1.0,18
6354,0.0,56
6355,1.0,36
6356,0.0,9
6357,0.0,28
6358,0.0,29
6359,1.0,38
6360,0.0,12
6361,0.0,9
6362,1.0,13
6363,0.0,22
6364,1.0,16
6365,0.0,35
6366,0.0,100
6367,1.0,42
6368,1.0,20
6369,1.0,12
6370,0.0,13
6371,1.0,50
6372,1.0,18
6373,0.0,7
6374,1.0,45
6375,1.0,31
6376,1.0,27
6377,1.0,18
6378,1.0,27
6379,1.0,26
6380,1.0,20
6381,1.0,9
6382,1.0,75
6383,1.0,30
6384,0.0,100
6385,1.0,71
6386,1.0,15
6387,1.0,9
6388,1.0,54
6389,1.0,13
6390,0.0,7
6391,1.0,22
6392,1.0,89
6393,1.0,25
6394,1.0,82
6395,0.0,44
6396,0.0,100
6397,1.0,56
6398,0.0,25
6399,0.0,23
6400,1.0,31
6401,1.0,69
6402,0.0,26
6403,0.0,67
6404,1.0,50
6405,1.0,64
6406,0.0,87
6407,0.0,10
6408,1.0,18
6409,1.0,30
6410,1.0,19
6411,0.0,38
6412,0.0,59
6413,1.0,45
6414,0.0,29
6415,1.0,9
6416,0.0,15
6417,1.0,76
6418,0.0,28
6419,1.0,11
6420,0.0,31
6421,0.0,11
6422,0.0,9
6423,0.0,18
6424,0.0,5
6425,0.0,22
6426,1.0,7
6427,0.0,52
6428,1.0,64
6429,1.0,40
6430,1.0,12
6431,0.0,15
6432,1.0,89
6433,1.0,21
6434,0.0,69
6435,0.0,3
6436,0.0,27
6437,0.0,30
6438,0.0,44
6439,1.0,22
6440,1.0,18
6441,1.0,48
6442,1.0,32
6443,1.0,37
6444,1.0,36
6445,1.0,91
6446,1.0,57
6447,1.0,17
6448,0.0,29
6449,1.0,13
6450,1.0,34
6451,1.0,27
6452,0.0,100
6453,1.0,24
6454,1.0,76
6455,1.0,94
6456,1.0,14
6457,1.0,80
6458,1.0,18
6459,1.0,26
6460,0.0,55
6461,1.0,33
6462,0.0,51
6463,1.0,25
6464,0.0,46
6465,1.0,20
6466,0.0,100
6467,0.0,9
6468,1.0,18
6469,0.0,7
6470,0.0,27
6471,1.0,81
6472,0.0,100
6473,1.0,27
6474,1.0,70
6475,0.0,18
6476,1.0,50
6477,1.0,39
6478,0.0,57
6479,1.0,22
6480,0.0,12
6481,1.0,23
6482,0.0,9
6483,0.0,42
6484,1.0,53
6485,0.0,34
6486,0.0,23
6487,1.0,48
6488,1.0,17
6489,1.0,22
6490,1.0,55
6491,1.0,46
6492,1.0,51
6493,1.0,48
6494,1.0,47
6495,0.0,55
6496,1.0,15
6497,1.0,47
6498,1.0,19
6499,0.0,43
6500,0.0,20
6501,1.0,47
6502,0.0,9
6503,1.0,20
6504,1.0,28
6505,1.0,8
6506,1.0,24
6507,1.0,61
6508,1.0,54
6509,1.0,32
6510,1.0,42
6511,1.0,74
6512,1.0,16
6513,0.0,100
6514,0.0,75
6515,1.0,18
6516,1.0,55
6517,1.0,20
6518,0.0,100
6519,1.0,45
6520,1.0,26
6521,0.0,36
6522,0.0,47
6523,1.0,37
6524,0.0,18
6525,0.0,29
6526,1.0,25
6527,0.0,40
6528,1.0,43
6529,0.0,59
6530,1.0,26
6531,1.0,77
6532,1.0,9
6533,1.0,10
6534,0.0,100
6535,1.0,31
6536,1.0,22
6537,1.0,15
6538,0.0,100
6539,0.0,12
6540,1.0,27
6541,1.0,11
6542,1.0,21
6543,1.0,13
6544,1.0,58
6545,1.0,58
6546,1.0,54
6547,1.0,26
6548,0.0,17
6549,1.0,11
6550,0.0,21
6551,1.0,21
6552,0.0,44
6553,0.0,100
6554,0.0,10
6555,1.0,61
6556,1.0,48
6557,1.0,23
6558,1.0,19
6559,1.0,43
6560,1.0,9
6561,0.0,47
6562,1.0,12
6563,1.0,73
6564,1.0,9
6565,1.0,11
6566,1.0,25
6567,0.0,100
6568,0.0,11
6569,1.0,27
6570,1.0,26
6571,1.0,36
6572,0.0,15
6573,1.0,19
6574,1.0,15
6575,1.0,26
6576,1.0,49
6577,1.0,78
6578,1.0,12
6579,1.0,39
6580,0.0,100
6581,1.0,70
6582,0.0,10
6583,1.0,39
6584,1.0,30
6585,1.0,30
6586,1.0,59
6587,1.0,49
6588,0.0,100
6589,1.0,22
6590,1.0,26
6591,1.0,19
6592,1.0,15
6593,0.0,39
6594,1.0,30
6595,0.0,33
6596,1.0,18
6597,0.0,8
6598,1.0,50
6599,0.0,100
6600,0.0,31
6601,1.0,26
6602,0.0,19
6603,0.0,20
6604,1.0,32
6605,1.0,15
6606,1.0,48
6607,1.0,16
6608,1.0,20
6609,0.0,36
6610,1.0,38
6611,1.0,61
6612,0.0,32
6613,0.0,6
6614,1.0,58
6615,1.0,27
6616,1.0,17
6617,1.0,25
6618,0.0,32
6619,1.0,51
6620,0.0,14
6621,1.0,74
6622,1.0,97
6623,1.0,26
6624,1.0,33
6625,1.0,28
6626,1.0,42
6627,1.0,67
6628,1.0,36
6629,1.0,20
6630,1.0,19
6631,0.0,34
6632,1.0,11
6633,1.0,26
6634,1.0,43
6635,1.0,37
6636,1.0,20
6637,1.0,22
6638,0.0,100
6639,0.0,80
6640,1.0,49
6641,1.0,10
6642,1.0,9
6643,0.0,50
6644,1.0,20
6645,1.0,38
6646,0.0,100
6647,1.0,86
6648,1.0,41
6649,1.0,36
6650,0.0,61
6651,1.0,16
6652,1.0,43
6653,1.0,88
6654,1.0,70
6655,1.0,70
6656,0.0,16
6657,1.0,11
6658,1.0,25
6659,0.0,11
6660,1.0,26
6661,0.0,24
6662,1.0,20
6663,1.0,26
6664,0.0,17
6665,1.0,90
6666,1.0,67
6667,1.0,13
6668,1.0,10
6669,0.0,100
6670,1.0,22
6671,1.0,52
6672,0.0,26
6673,0.0,10
6674,0.0,25
6675,1.0,46
6676,0.0,81
6677,1.0,51
6678,1.0,11
6679,0.0,40
6680,1.0,39
6681,1.0,39
6682,1.0,17
6683,1.0,36
6684,0.0,17
6685,1.0,36
6686,0.0,50
6687,0.0,11
6688,0.0,100
6689,1.0,48
6690,1.0,34
6691,1.0,36
6692,1.0,46
6693,1.0,35
6694,1.0,52
6695,1.0,8
6696,0.0,18
6697,1.0,26
6698,0.0,100
6699,1.0,24
6700,1.0,61
6701,1.0,26
6702,1.0,22
6703,1.0,77
6704,0.0,63
6705,1.0,49
6706,0.0,30
6707,1.0,57
6708,0.0,20
6709,1.0,19
6710,1.0,30
6711,1.0,44
6712,1.0,18
6713,0.0,35
6714,1.0,69
6715,1.0,91
6716,0.0,8
6717,0.0,100
6718,0.0,100
6719,1.0,19
6720,1.0,12
6721,0.0,19
6722,1.0,45
6723,1.0,24
6724,1.0,10
6725,1.0,78
6726,1.0,25
6727,1.0,20
6728,1.0,9
6729,0.0,11
6730,1.0,8
6731,1.0,25
6732,1.0,23
6733,1.0,34
6734,0.0,26
6735,1.0,29
6736,1.0,37
6737,1.0,43
6738,1.0,27
6739,1.0,40
6740,0.0,95
6741,0.0,44
6742,0.0,30
6743,0.0,47
6744,0.0,24
6745,0.0,40
6746,1.0,29
6747,1.0,45
6748,1.0,19
6749,0.0,94
6750,0.0,12
6751,0.0,39
6752,0.0,100
6753,1.0,22
6754,0.0,38
6755,0.0,49
6756,1.0,21
6757,0.0,57
6758,0.0,76
6759,0.0,72
6760,1.0,20
6761,0.0,37
6762,1.0,12
6763,0.0,19
6764,0.0,17
6765,1.0,10
6766,0.0,15
6767,1.0,57
6768,0.0,7
6769,0.0,30
6770,0.0,58
6771,1.0,9
6772,0.0,76
6773,1.0,37
6774,1.0,41
6775,0.0,5
6776,0.0,24
6777,0.0,10
6778,0.0,33
6779,1.0,63
6780,0.0,27
6781,1.0,56
6782,0.0,13
6783,0.0,18
6784,0.0,3
6785,0.0,38
6786,0.0,66
6787,0.0,29
6788,1.0,20
6789,0.0,61
6790,0.0,46
6791,1.0,56
6792,1.0,36
6793,1.0,34
6794,1.0,40
6795,1.0,51
6796,1.0,40
6797,1.0,55
6798,1.0,7
6799,1.0,23
6800,1.0,53
6801,1.0,39
6802,1.0,35
6803,0.0,62
6804,1.0,10
6805,1.0,19
6806,1.0,32
6807,1.0,30
6808,0.0,22
6809,0.0,25
6810,1.0,65
6811,1.0,19
6812,1.0,19
6813,1.0,49
6814,0.0,30
6815,1.0,93
6816,1.0,49
6817,1.0,51
6818,0.0,18
6819,1.0,20
6820,1.0,39
6821,1.0,48
6822,1.0,10
6823,0.0,24
6824,0.0,100
6825,0.0,53
6826,1.0,34
6827,1.0,23
6828,0.0,80
6829,0.0,100
6830,1.0,95
6831,1.0,71
6832,1.0,10
6833,1.0,63
6834,1.0,42
6835,1.0,31
6836,0.0,36
6837,0.0,19
6838,1.0,29
6839,1.0,20
6840,1.0,39
6841,0.0,64
6842,0.0,47
6843,0.0,26
6844,1.0,21
6845,1.0,43
6846,1.0,20
6847,1.0,21
6848,1.0,93
6849,0.0,28
6850,1.0,41
6851,1.0,21
6852,1.0,53
6853,0.0,49
6854,1.0,13
6855,1.0,50
6856,0.0,47
6857,1.0,64
6858,1.0,40
6859,0.0,34
6860,1.0,25
6861,1.0,19
6862,0.0,29
6863,1.0,20
6864,1.0,53
6865,1.0,28
6866,1.0,10
6867,1.0,34
6868,0.0,100
6869,1.0,47
6870,1.0,31
6871,1.0,46
6872,1.0,32
6873,1.0,32
6874,1.0,19
6875,1.0,46
6876,1.0,64
6877,1.0,24
6878,0.0,39
6879,1.0,19
6880,1.0,28
6881,0.0,73
6882,0.0,65
6883,1.0,10
6884,1.0,34
6885,1.0,41
6886,0.0,13
6887,1.0,61
6888,1.0,28
6889,0.0,22
6890,1.0,17
6891,1.0,23
6892,1.0,47
6893,1.0,47
6894,0.0,3
6895,1.0,39
6896,1.0,20
6897,0.0,77
6898,1.0,44
6899,1.0,25
6900,1.0,54
6901,0.0,30
6902,1.0,33
6903,1.0,70
6904,1.0,26
6905,1.0,24
6906,0.0,32
6907,1.0,98
6908,1.0,45
6909,0.0,100
6910,1.0,12
6911,1.0,26
6912,1.0,34
6913,1.0,21
6914,1.0,12
6915,1.0,44
6916,0.0,51
6917,1.0,22
6918,1.0,35
6919,0.0,31
6920,1.0,29
6921,0.0,100
6922,0.0,80
6923,1.0,46
6924,1.0,39
6925,1.0,36
6926,1.0,21
6927,1.0,23
6928,1.0,90
6929,1.0,92
6930,1.0,32
6931,1.0,36
6932,1.0,25
6933,1.0,46
6934,1.0,49
6935,1.0,34
6936,1.0,26
6937,0.0,71
6938,1.0,34
6939,1.0,30
6940,1.0,44
6941,0.0,8
6942,1.0,21
6943,1.0,73
6944,0.0,15
6945,1.0,15
6946,1.0,14
6947,1.0,72
6948,1.0,49
6949,0.0,32
6950,1.0,18
6951,0.0,20
6952,0.0,24
6953,1.0,20
6954,1.0,15
6955,1.0,50
6956,1.0,16
6957,0.0,39
6958,0.0,25
6959,0.0,57
6960,0.0,27
6961,1.0,42
6962,1.0,95
6963,1.0,14
6964,1.0,15
6965,1.0,86
6966,1.0,25
6967,1.0,9
6968,1.0,49
6969,1.0,18
6970,1.0,33
6971,1.0,37
6972,1.0,46
6973,0.0,34
6974,1.0,11
6975,1.0,26
6976,1.0,87
6977,0.0,100
6978,0.0,67
6979,0.0,20
6980,1.0,46
6981,1.0,66
6982,1.0,47
6983,1.0,33
6984,1.0,40
6985,1.0,42
6986,0.0,40
6987,0.0,52
6988,1.0,75
6989,1.0,16
6990,0.0,16
6991,1.0,60
6992,1.0,35
6993,1.0,15
6994,0.0,27
6995,1.0,15
6996,1.0,24
6997,1.0,82
6998,1.0,66
6999,1.0,24
7000,1.0,16
7001,1.0,37
7002,0.0,100
7003,1.0,34
7004,0.0,28
7005,1.0,30
7006,0.0,10
7007,0.0,100
7008,1.0,46
7009,1.0,55
7010,1.0,24
7011,0.0,12
7012,1.0,85
7013,1.0,39
7014,1.0,31
7015,0.0,100
7016,1.0,31
7017,1.0,51
7018,0.0,26
7019,0.0,22
7020,1.0,14
7021,1.0,33
7022,1.0,41
7023,1.0,26
7024,0.0,18
7025,1.0,47
7026,1.0,55
7027,1.0,24
7028,1.0,6
7029,1.0,31
7030,0.0,34
7031,1.0,34
7032,0.0,27
7033,0.0,17
7034,0.0,67
7035,1.0,82
7036,1.0,16
7037,0.0,52
7038,1.0,87
7039,1.0,89
7040,1.0,25
7041,1.0,36
7042,0.0,16
7043,1.0,27
7044,0.0,16
7045,1.0,64
7046,1.0,44
7047,1.0,35
7048,1.0,59
7049,0.0,71
7050,1.0,56
7051,0.0,34
7052,0.0,100
7053,1.0,45
7054,1.0,82
7055,1.0,53
7056,1.0,29
7057,1.0,18
7058,0.0,15
7059,0.0,19
7060,1.0,56
7061,1.0,24
7062,1.0,9
7063,1.0,13
7064,1.0,27
7065,1.0,43
7066,1.0,65
7067,1.0,24
7068,1.0,9
7069,0.0,37
7070,1.0,60
7071,1.0,47
7072,0.0,21
7073,1.0,28
7074,0.0,31
7075,1.0,40
7076,1.0,18
7077,0.0,17
7078,1.0,60
7079,0.0,46
7080,1.0,9
7081,1.0,30
7082,0.0,29
7083,0.0,6
7084,1.0,62
7085,0.0,63
7086,0.0,22
7087,0.0,68
7088,1.0,14
7089,0.0,35
7090,1.0,25
7091,0.0,28
7092,1.0,49
7093,1.0,7
7094,1.0,36
7095,1.0,24
7096,1.0,31
7097,0.0,34
7098,1.0,20
7099,1.0,13
7100,1.0,67
7101,1.0,20
7102,1.0,27
7103,1.0,89
7104,1.0,8
7105,0.0,30
7106,1.0,42
7107,1.0,15
7108,1.0,13
7109,0.0,73
7110,1.0,41
7111,0.0,59
7112,0.0,34
7113,1.0,26
7114,1.0,24
7115,0.0,5
7116,1.0,8
7117,1.0,27
7118,1.0,62
7119,0.0,65
7120,0.0,20
7121,1.0,31
7122,0.0,39
7123,0.0,15
7124,0.0,28
7125,0.0,31
7126,1.0,88
7127,0.0,33
7128,0.0,31
7129,0.0,60
7130,1.0,52
7131,1.0,68
7132,0.0,23
7133,0.0,31
7134,0.0,27
7135,0.0,71
7136,1.0,17
7137,1.0,40
7138,0.0,11
7139,1.0,14
7140,1.0,83
7141,1.0,20
7142,0.0,11
7143,0.0,34
7144,1.0,15
7145,1.0,26
7146,0.0,24
7147,0.0,56
7148,1.0,14
7149,1.0,56
7150,1.0,14
7151,1.0,9
7152,0.0,16
7153,0.0,44
7154,1.0,31
7155,0.0,4
7156,1.0,46
7157,1.0,25
7158,0.0,5
7159,0.0,30
7160,1.0,71
7161,0.0,100
7162,1.0,10
7163,0.0,40
7164,1.0,12
7165,1.0,34
7166,1.0,16
7167,1.0,32
7168,0.0,37
7169,0.0,26
7170,1.0,20
7171,1.0,55
7172,1.0,51
7173,1.0,38
7174,0.0,31
7175,0.0,73
7176,1.0,56
7177,1.0,37
7178,1.0,58
7179,1.0,41
7180,1.0,17
7181,1.0,43
7182,1.0,43
7183,1.0,13
7184,0.0,31
7185,1.0,10
7186,1.0,24
7187,1.0,37
7188,1.0,16
7189,1.0,34
7190,0.0,100
7191,0.0,10
7192,0.0,16
7193,1.0,18
7194,0.0,28
7195,0.0,72
7196,0.0,31
7197,1.0,19
7198,1.0,14
7199,1.0,19
7200,0.0,50
7201,1.0,50
7202,0.0,50
7203,0.0,35
7204,0.0,55
7205,0.0,29
7206,1.0,39
7207,0.0,20
7208,1.0,9
7209,1.0,39
7210,1.0,47
7211,1.0,24
7212,1.0,21
7213,1.0,11
7214,1.0,34
7215,1.0,35
7216,0.0,69
7217,1.0,73
7218,0.0,100
7219,0.0,100
7220,0.0,67
7221,0.0,100
7222,1.0,69
7223,1.0,30
7224,1.0,46
7225,1.0,41
7226,0.0,100
7227,1.0,27
7228,0.0,22
7229,1.0,33
7230,0.0,36
7231,0.0,82
7232,0.0,70
7233,1.0,82
7234,0.0,14
7235,1.0,10
7236,1.0,28
7237,1.0,76
7238,1.0,35
7239,1.0,11
7240,0.0,17
7241,0.0,65
7242,1.0,17
7243,1.0,90
7244,1.0,71
7245,1.0,8
7246,1.0,34
7247,0.0,27
7248,0.0,13
7249,0.0,12
7250,1.0,21
7251,1.0,23
7252,1.0,38
7253,1.0,20
7254,1.0,92
7255,1.0,25
7256,0.0,9
7257,1.0,15
7258,0.0,7
7259,1.0,36
7260,1.0,20
7261,1.0,17
7262,1.0,20
7263,1.0,13
7264,1.0,21
7265,1.0,27
7266,1.0,54
7267,1.0,69
7268,1.0,26
7269,0.0,31
7270,0.0,39
7271,0.0,6
7272,1.0,52
7273,1.0,7
7274,1.0,15
7275,0.0,55
7276,0.0,70
7277,1.0,29
7278,1.0,8
7279,1.0,60
7280,1.0,34
7281,1.0,21
7282,1.0,30
7283,1.0,33
7284,1.0,26
7285,1.0,32
7286,1.0,47
7287,1.0,15
7288,1.0,40
7289,1.0,12
7290,1.0,37
7291,1.0,34
7292,1.0,22
7293,1.0,24
7294,1.0,18
7295,0.0,27
7296,1.0,48
7297,1.0,67
7298,1.0,18
7299,1.0,11
7300,1.0,44
7301,0.0,15
7302,1.0,33
7303,1.0,32
7304,1.0,21
7305,0.0,81
7306,1.0,35
7307,0.0,27
7308,1.0,72
7309,1.0,50
7310,1.0,75
7311,0.0,19
7312,1.0,25
7313,0.0,94
7314,1.0,74
7315,1.0,39
7316,1.0,66
7317,1.0,29
7318,0.0,100
7319,0.0,100
7320,1.0,10
7321,0.0,100
7322,1.0,19
7323,0.0,79
7324,1.0,54
7325,0.0,36
7326,0.0,15
7327,1.0,15
7328,1.0,17
7329,0.0,56
7330,0.0,41
7331,0.0,24
7332,1.0,13
7333,0.0,100
7334,1.0,15
7335,1.0,21
7336,1.0,30
7337,1.0,25
7338,0.0,82
7339,1.0,37
7340,1.0,36
7341,1.0,51
7342,1.0,29
7343,1.0,62
7344,1.0,50
7345,1.0,11
7346,1.0,33
7347,1.0,31
7348,1.0,23
7349,1.0,15
7350,0.0,14
7351,1.0,48
7352,1.0,19
7353,0.0,44
7354,1.0,29
7355,0.0,24
7356,1.0,38
7357,1.0,25
7358,0.0,57
7359,1.0,9
7360,1.0,49
7361,1.0,72
7362,1.0,71
7363,1.0,32
7364,1.0,94
7365,0.0,26
7366,1.0,31
7367,0.0,32
7368,1.0,44
7369,0.0,45
7370,1.0,55
7371,1.0,39
7372,1.0,35
7373,1.0,16
7374,0.0,12
7375,1.0,44
7376,1.0,34
7377,1.0,39
7378,1.0,58
7379,0.0,69
7380,0.0,50
7381,1.0,72
7382,1.0,81
7383,1.0,15
7384,0.0,29
7385,1.0,27
7386,0.0,36
7387,1.0,22
7388,1.0,20
7389,1.0,20
7390,0.0,46
7391,0.0,13
7392,0.0,21
7393,1.0,34
7394,0.0,13
7395,1.0,10
7396,0.0,66
7397,1.0,47
7398,1.0,43
7399,1.0,9
7400,1.0,39
7401,0.0,30
7402,1.0,55
7403,1.0,58
7404,0.0,32
7405,0.0,2
7406,0.0,46
7407,1.0,24
7408,1.0,43
7409,1.0,9
7410,1.0,63
7411,1.0,43
7412,1.0,13
7413,0.0,100
7414,0.0,31
7415,1.0,32
7416,1.0,46
7417,1.0,55
7418,1.0,74
7419,1.0,41
7420,1.0,44
7421,1.0,52
7422,1.0,47
7423,1.0,53
7424,1.0,34
7425,1.0,24
7426,0.0,11
7427,1.0,12
7428,1.0,18
7429,1.0,27
7430,1.0,60
7431,1.0,55
7432,0.0,100
7433,1.0,15
7434,1.0,38
7435,1.0,21
7436,1.0,14
7437,1.0,60
7438,1.0,23
7439,0.0,40
7440,1.0,81
7441,1.0,16
7442,1.0,44
7443,1.0,13
7444,1.0,25
7445,1.0,22
7446,1.0,15
7447,0.0,100
7448,1.0,8
7449,1.0,61
7450,0.0,65
7451,0.0,6
7452,1.0,38
7453,1.0,81
7454,1.0,28
7455,0.0,15
7456,1.0,52
7457,1.0,17
7458,1.0,24
7459,1.0,20
7460,1.0,12
7461,1.0,38
7462,1.0,89
7463,0.0,45
7464,1.0,20
7465,1.0,21
7466,1.0,17
7467,1.0,51
7468,1.0,20
7469,1.0,7
7470,1.0,32
7471,0.0,30
7472,1.0,40
7473,1.0,12
7474,0.0,69
7475,0.0,59
7476,1.0,24
7477,1.0,8
7478,0.0,95
7479,0.0,26
7480,1.0,66
7481,0.0,24
7482,1.0,60
7483,1.0,98
7484,0.0,100
7485,0.0,29
7486,0.0,90
7487,1.0,28
7488,0.0,53
7489,0.0,64
7490,0.0,40
7491,1.0,19
7492,0.0,29
7493,0.0,26
7494,1.0,36
7495,1.0,45
7496,0.0,3
7497,1.0,18
7498,1.0,59
7499,0.0,56
7500,1.0,11
7501,1.0,34
7502,0.0,6
7503,1.0,9
7504,0.0,5
7505,0.0,12
7506,1.0,19
7507,0.0,17
7508,1.0,81
7509,0.0,38
7510,0.0,90
7511,1.0,33
7512,1.0,20
7513,0.0,36
7514,0.0,24
7515,1.0,65
7516,0.0,18
7517,1.0,29
7518,0.0,46
7519,0.0,34
7520,0.0,27
7521,0.0,6
7522,0.0,9
7523,0.0,28
7524,0.0,19
7525,0.0,35
7526,0.0,84
7527,0.0,17
7528,1.0,9
7529,1.0,8
7530,1.0,41
7531,1.0,12
7532,1.0,57
7533,1.0,28
7534,1.0,14
7535,1.0,43
7536,1.0,11
7537,1.0,85
7538,0.0,52
7539,1.0,20
7540,1.0,22
7541,1.0,32
7542,1.0,19
7543,0.0,63
7544,1.0,37
7545,1.0,91
7546,1.0,24
7547,1.0,19
7548,1.0,21
7549,1.0,24
7550,1.0,80
7551,0.0,63
7552,1.0,24
7553,0.0,83
7554,1.0,28
7555,1.0,49
7556,0.0,15
7557,1.0,23
7558,1.0,38
7559,1.0,31
7560,1.0,26
7561,1.0,64
7562,1.0,24
7563,0.0,15
7564,1.0,40
7565,0.0,9
7566,1.0,19
7567,1.0,31
7568,1.0,68
7569,0.0,71
7570,1.0,73
7571,1.0,51
7572,1.0,34
7573,1.0,52
7574,0.0,7
7575,1.0,18
7576,1.0,94
7577,1.0,30
7578,0.0,25
7579,1.0,71
7580,1.0,61
7581,1.0,40
7582,1.0,98
7583,0.0,76
7584,1.0,32
7585,0.0,100
7586,0.0,28
7587,0.0,100
7588,1.0,26
7589,0.0,20
7590,0.0,3
7591,0.0,13
7592,0.0,6
7593,0.0,35
7594,1.0,11
7595,1.0,12
7596,0.0,35
7597,1.0,43
7598,1.0,10
7599,1.0,26
7600,0.0,57
7601,0.0,63
7602,1.0,32
7603,1.0,30
7604,1.0,62
7605,1.0,17
7606,0.0,100
7607,1.0,32
7608,1.0,14
7609,0.0,15
7610,0.0,15
7611,0.0,47
7612,1.0,34
7613,1.0,26
7614,1.0,12
7615,1.0,24
7616,1.0,23
7617,0.0,62
7618,1.0,26
7619,1.0,93
7620,0.0,100
7621,1.0,12
7622,0.0,100
7623,1.0,6
7624,1.0,19
7625,1.0,41
7626,1.0,44
7627,1.0,33
7628,1.0,47
7629,1.0,11
7630,1.0,32
7631,1.0,11
7632,0.0,86
7633,1.0,15
7634,1.0,39
7635,1.0,29
7636,0.0,10
7637,1.0,16
7638,0.0,72
7639,1.0,21
7640,1.0,29
7641,1.0,26
7642,0.0,28
7643,0.0,44
7644,0.0,58
7645,1.0,41
7646,0.0,100
7647,0.0,56
7648,0.0,100
7649,0.0,38
7650,1.0,27
7651,1.0,9
7652,1.0,23
7653,0.0,56
7654,1.0,36
7655,0.0,93
7656,1.0,33
7657,0.0,55
7658,0.0,18
7659,0.0,29
7660,0.0,9
7661,1.0,18
7662,0.0,16
7663,1.0,16
7664,1.0,24
7665,0.0,6
7666,0.0,54
7667,0.0,5
7668,0.0,17
7669,1.0,62
7670,0.0,20
7671,1.0,36
7672,0.0,8
7673,1.0,23
7674,1.0,43
7675,0.0,35
7676,1.0,19
7677,1.0,17
7678,0.0,14
7679,0.0,55
7680,1.0,43
7681,1.0,65
7682,0.0,13
7683,1.0,47
7684,1.0,22
7685,1.0,35
7686,0.0,13
7687,1.0,10
7688,1.0,30
7689,1.0,24
7690,0.0,6
7691,1.0,35
7692,0.0,97
7693,1.0,20
7694,1.0,31
7695,0.0,34
7696,1.0,26
7697,0.0,34
7698,0.0,42
7699,1.0,25
7700,0.0,15
7701,1.0,65
7702,1.0,33
7703,1.0,47
7704,0.0,13
7705,0.0,16
7706,0.0,16
7707,1.0,18
7708,0.0,11
7709,1.0,49
7710,0.0,22
7711,1.0,51
7712,1.0,26
7713,1.0,26
7714,0.0,13
7715,1.0,9
7716,1.0,31
7717,1.0,23
7718,0.0,23
7719,1.0,43
7720,0.0,24
7721,0.0,17
7722,1.0,34
7723,0.0,83
7724,0.0,35
7725,1.0,26
7726,1.0,98
7727,1.0,37
7728,0.0,42
7729,0.0,8
7730,0.0,8
7731,1.0,14
7732,0.0,10
7733,0.0,61
7734,0.0,4
7735,1.0,10
7736,1.0,11
7737,0.0,64
7738,1.0,42
7739,1.0,88
7740,0.0,9
7741,1.0,57
7742,0.0,26
7743,0.0,27
7744,0.0,47
7745,0.0,34
7746,1.0,11
7747,1.0,54
7748,1.0,26
7749,1.0,30
7750,1.0,21
7751,0.0,19
7752,0.0,34
7753,1.0,21
7754,0.0,11
7755,0.0,3
7756,1.0,18
7757,0.0,22
7758,0.0,40
7759,0.0,58
7760,1.0,8
7761,1.0,7
7762,0.0,44
7763,1.0,38
7764,0.0,5
7765,0.0,13
7766,0.0,19
7767,1.0,27
7768,0.0,10
7769,1.0,52
7770,1.0,28
7771,0.0,100
7772,0.0,22
7773,0.0,53
7774,0.0,22
7775,0.0,30
7776,0.0,20
7777,0.0,100
7778,0.0,22
7779,1.0,11
7780,0.0,22
7781,0.0,10
7782,0.0,7
7783,1.0,16
7784,1.0,18
7785,0.0,20
7786,1.0,13
7787,1.0,23
7788,1.0,42
7789,1.0,23
7790,0.0,9
7791,1.0,20
7792,0.0,23
7793,1.0,9
7794,0.0,40
7795,0.0,15
7796,1.0,8
7797,0.0,69
7798,0.0,27
7799,0.0,62
7800,0.0,6
7801,1.0,20
7802,0.0,10
7803,1.0,37
7804,1.0,27
7805,1.0,24
7806,1.0,9
7807,0.0,53
7808,1.0,46
7809,1.0,43
7810,0.0,16
7811,1.0,26
7812,0.0,26
7813,0.0,39
7814,1.0,28
7815,1.0,61
7816,0.0,23
7817,1.0,8
7818,0.0,68
7819,0.0,19
7820,0.0,4
7821,1.0,74
7822,0.0,22
7823,0.0,12
7824,0.0,39
7825,0.0,21
7826,1.0,34
7827,0.0,25
7828,1.0,17
7829,0.0,8
7830,1.0,51
7831,1.0,26
7832,1.0,19
7833,1.0,26
7834,1.0,10
7835,0.0,7
7836,1.0,31
7837,1.0,30
7838,1.0,19
7839,0.0,37
7840,1.0,11
7841,1.0,65
7842,1.0,36
7843,1.0,11
7844,0.0,11
7845,1.0,17
7846,1.0,41
7847,0.0,7
7848,0.0,50
7849,1.0,16
7850,0.0,13
7851,0.0,100
7852,0.0,7
7853,1.0,70
7854,1.0,33
7855,0.0,12
7856,1.0,12
7857,1.0,32
7858,0.0,30
7859,0.0,7
7860,1.0,14
7861,0.0,26
7862,0.0,100
7863,1.0,22
7864,0.0,24
7865,0.0,7
7866,0.0,26
7867,0.0,14
7868,0.0,12
7869,0.0,25
7870,1.0,68
7871,1.0,14
7872,1.0,49
7873,1.0,13
7874,0.0,29
7875,1.0,38
7876,0.0,18
7877,1.0,11
